"","X","file","Pelvis_height","Model_mass","Model_weight","Step_length_R","Step_length_L","Duty_factor_R","Duty_factor_L","Stride_freq","Stride_time","Target_speed","Speed","COT.main","Meta","flight_time","contact_events_total","Gravity","cong","GRFvert_R_max","GRFvert_R_min","GRFfore_R_max","GRFfore_R_min","med_gas_r_tendon","med_gas_r_muscle","lat_gas_r_tendon","lat_gas_r_muscle","soleus_r_tendon","soleus_r_muscle","EMA_knee","EMA_ankle","EMA_hip","metabolic.energy","muscle.activation","actuator.excitation","joint.accelerations","limit.torques","dadt","dFdt","arm.accelerations","planet","scale","job","filename","status_color","COT.status","grf","gait","bounds","status"
"1468",1468,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1426.mat",1.37136819131137,200,1962,1.57533018018759,1.59987513613788,0.56,0.58,0.936270018083568,1.06806795121655,1.5,1.48198936548518,5.96026702967549,1.58203922748018,0,2,-9.81,58.7652249899696,2378.09553461784,-3.01939623533561,279.373712467636,-442.789432922394,1,1,1,1,1,1,1.8690263238038,2.6906257196384,1.92686880086798,1416.05206836768,189.452874761842,461.972621653839,277.521548875606,208.087823511336,8.47853634935389e-07,4.62778203030385e-07,1.6491814536511e-05,"earth","scale200","job1426","scale200_job1426","#ff8ad8","5.9603","","walking on tips of toes","","strange_movement?"
"1469",1469,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1427.mat",1.37136819131137,200,1962,2.01879983638708,2.04147761963751,0.58,0.6,0.977529394413725,1.02298714055525,2,1.97648623062751,4.27129032053965,1.51202623980164,0,2,-9.81,67.4427561964443,2825.23929820655,-0.000205558155787955,336.145179697204,-393.655198680133,1,1,1,1,1,1,2.25887852495835,1.02758421233096,1.92102228348229,834.612270997617,115.824606722272,299.459507854179,194.138753335542,1.2119608817532,5.96239206745372e-07,3.82411873536714e-07,5.03919882560879e-06,"earth","scale200","job1427","scale200_job1427","#ffffff","4.2713","","walking","","ok"
"1470",1470,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1428.mat",1.37136819131137,200,1962,1.96630234494277,1.97359521934892,0.51,0.56,1.25978267917407,0.793787703650297,2.5,2.47278457886714,4.67891852576828,2.07223120769473,0,2,-9.81,60.3601868551033,3493.56508647322,-2.43761255829813,286.573769050251,-769.212761560266,1,1,1,1,1,1,2.01898287928642,1.08061857820928,1.95530090881989,1485.63614187719,117.864566040149,282.768186590404,487.731900312148,4.38007383046112,1.06868841643905e-06,6.28879608971805e-07,4.21051853859383e-06,"earth","scale200","job1428","scale200_job1428","#ffffff","4.6789","","grounded running","","ok"
"1471",1471,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1429.mat",1.37136819131137,200,1962,2.15691630755376,2.15385897342575,0.47,0.54,1.37980062418206,0.724742388482972,3,2.96766536646509,4.50434730597361,2.39416038778535,0,2,-9.81,56.8497091259036,3565.91333980592,-0.0132306326580309,309.280241412535,-749.867513211655,1,1,1,1,1,1,1.94658119801671,1.15676073992842,1.94094202392671,1661.73682048487,110.52740489138,249.945435193975,497.722044162304,2.62630250047872,1.08261864739666e-06,6.71052688803499e-07,3.4762701035593e-06,"earth","scale200","job1429","scale200_job1429","#ffffff","4.5043","","grounded running","","ok"
"1472",1472,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1430.mat",1.37136819131137,200,1962,2.62423384458973,2.66015591165871,0.6,0.6,1.31049084211094,0.763072863896704,3.5,3.46086062766686,8.03065100472205,4.97784427643747,0,2,-9.81,64.1864071593433,3802.42247382493,-0.00163153040922354,1100.88067477309,-816.676505923061,1,1,1,1,1,1,1.99932378520667,1.55015182285118,2.13841455043283,8635.39149328139,159.158397601447,444.502375688463,1646.9070512452,417.333416421453,1.79588292938771e-06,1.21413039854842e-06,3.60528022314403e-05,"earth","scale200","job1430","scale200_job1430","#7030a0","8.0307","","grounded running on toes (knees in)","","max_iterations"
"1473",1473,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1432.mat",1.37136819131137,200,1962,3.9665783689097,3.99913631632143,0.42,0.44,1.1250001728453,0.88888875231978,4.5,4.44583637274226,9.46688720782435,7.53819071376607,29,3,-9.81,57.1728269487417,6471.05753694469,-2.68926270186498e-08,642.025238663689,-1287.72931427947,1,1,1,1,1,1,2.50020848657719,1.31048752377772,1.96202889897579,21075.8563459929,136.551922335516,11381.7761979354,2736.89926910735,425.95654080836,2.00952984016961e-06,1.25436125587975e-06,0.000114531943289156,"earth","scale200","job1432","scale200_job1432","#7030a0","9.4669","","skipping","","max_iterations"
"1474",1474,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1433.mat",1.37136819131137,200,1962,2.96902643977328,2.95371912554123,0.42,0.45,1.67403392887817,0.597359457744165,5,4.94690065229423,5.32058366019828,4.71410127389031,11,3,-9.81,58.6016849715981,5437.23108371366,-0.012458304022115,530.213998459469,-687.467401888958,1,1,1,1,1,1,2.54584491256781,1.26174909495578,1.97299868001994,5116.28709989406,115.441715149902,264.389722311966,1323.317467138,15.4824378575824,1.36621939668705e-06,8.86215755062256e-07,1.47966295847507e-05,"earth","scale200","job1433","scale200_job1433","#ffffff","5.3206","","running","","ok"
"1475",1475,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1434.mat",1.37136819131137,200,1962,3.21218131822828,3.19504783073331,0.37,0.41,1.70192967346851,0.587568344091453,5.5,5.44082916865929,6.21147021188859,6.05293402551076,18,2,-9.81,58.9720622215694,5836.69469786465,-3.09888370466692e-05,528.313560844658,-824.586985050939,1,1,1,1,1,1,2.4600043344124,1.21902224310305,2.04812347694749,9418.4481992644,123.36990333289,1468.36525019347,1750.43152727126,17.4567542903528,1.38165286970368e-06,1.00507523097497e-06,5.54988609661521e-05,"earth","scale200","job1434","scale200_job1434","#ed7d31","6.2115","","running","","restoration_failed"
"1476",1476,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1435.mat",1.37136819131137,200,1962,3.37181371390264,3.36627310046874,0.33,0.38,1.76200346966849,0.567535772326341,6,5.9357030365835,7.67755666277162,8.16209487703082,23,2,-9.81,57.117808587349,6412.81902884632,-0.143118881093631,706.703957766893,-1497.7206498995,1,1,1,1,1,1,2.2638072648389,1.32604704924959,2.15857610606315,19212.3061115011,118.748931111858,22128.1973182261,2106.09129877268,1224.1658534203,1.43193658206732e-06,9.31086064806689e-07,7.8960939975337e-05,"earth","scale200","job1435","scale200_job1435","#7030a0","7.6776","","running","","max_iterations"
"1477",1477,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1437.mat",1.37136819131137,200,1962,1.28103910084383,1.28703866504664,0.52,0.52,5.0000004958197,0.199999980167214,6.5,6.4282500792966,5.58668269068855,6.43210628944901,0,2,-9.81,58.1960652914007,6031.70394901723,0.238780703345116,67.0371670764968,-1113.49925118456,1,1,1,1,1,1,2.94051940872717,1.11890478554083,1.90823364076855,9920.66302372714,92.2621473273629,116381.806529997,2283.64746934385,0.0139129911141019,2.4348459007676e-06,1.18737553127398e-06,8.77768621156942e-05,"earth","scale200","job1437","scale200_job1437","#ff0000","5.5867","","super fast shuffling","","not_feasible"
"1478",1478,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1767.mat",1.37136819131137,200,1962,2.91907714468467,2.90299090760015,0.34,0.41,1.73550013093141,0.576202779923339,5.1,5.04495781338358,5.63098804141113,5.0880173940155,19,2,-9.81,56.9541350215356,5940.59771232007,-1.93395687783238,604.077382099869,-1284.24030997517,1,1,1,1,1,1,2.25483705209208,1.40664935600491,1.94769045717512,6594.37381963293,103.685501389832,563.573776920532,1511.6742577488,196.607487081684,1.46898370126909e-06,9.37084433111462e-07,4.00036988370454e-05,"earth","scale200","job1767",NA,NA,NA,NA,NA,NA,NA
"1479",1479,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1768.mat",1.37136819131137,200,1962,3.23545844715575,3.2041765561314,0.37,0.39,1.60349429631544,0.623638014988787,5.2,5.14368850871654,5.53232327685026,5.09669510429368,19,2,-9.81,57.285599803487,5882.27675079775,-0.000318765825841043,420.916005129122,-674.134874812573,1,1,1,1,1,1,2.52347227062782,1.23255126154306,1.94238448377982,6366.0999302678,117.109371094366,374.955196022801,1343.27515948613,4.60510897779194,1.19378145256176e-06,8.79676089327112e-07,3.29726682901955e-05,"earth","scale200","job1768",NA,NA,NA,NA,NA,NA,NA
"1480",1480,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1769.mat",1.37136819131137,200,1962,3.05707731691294,3.0463437260226,0.43,0.45,1.72114556697059,0.581008381388747,5.3,5.24360335616853,5.72584250028791,5.37744124502724,10,3,-9.81,57.8159673305557,5218.79853724455,-0.0195867617734174,479.873235470092,-968.556500039349,1,1,1,1,1,1,2.56369556678755,1.26557484415797,1.99812956987154,6729.61258386698,116.993996368861,448.307181019938,1493.66975602291,51.9368401379882,1.34010241868115e-06,8.76154162996213e-07,2.43292081295313e-05,"earth","scale200","job1769",NA,NA,NA,NA,NA,NA,NA
"1481",1481,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1770.mat",1.37136819131137,200,1962,3.01315999814873,3.00095492727843,0.33,0.4,1.77804912460226,0.562414157271214,5.4,5.34184649194362,5.97310119319647,5.71475635610165,21,2,-9.81,57.196286024371,6292.53572538891,-2.77180655758819,631.645723333742,-1340.8893463974,1,1,1,1,1,1,2.2678219090201,1.45175340148436,2.01715641774519,8324.35089812026,108.074716230391,855.946960324973,1558.48177700319,299.045414428224,1.49908765800634e-06,9.69177975653873e-07,6.23137850243619e-05,"earth","scale200","job1770",NA,NA,NA,NA,NA,NA,NA
"1482",1482,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1789.mat",1.37136819131137,200,1962,2.20878682442841,2.21153105474895,0.54,0.56,1.38971401096246,0.71957251068329,3.1,3.06650139316555,4.48619475605557,2.46392641243995,0,2,-9.81,59.1503542948902,3513.28358609837,-0.000957908179624126,276.191359773825,-954.080201927209,1,1,1,1,1,1,1.94629960994877,1.1516174187828,1.94108639114999,1710.9643844909,111.332242388899,235.951760190336,510.141844332482,4.49255812247945,1.0537663352233e-06,6.82708771610646e-07,3.49710356211326e-06,"earth","scale200","job1789",NA,NA,NA,NA,NA,NA,NA
"1483",1483,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1790.mat",1.37136819131137,200,1962,2.25102768378865,2.25117861697913,0.53,0.55,1.4082271321531,0.710112720574455,3.2,3.16547952209449,4.50274425203369,2.55283786084322,0,2,-9.81,58.9257054504507,3562.4820803149,-0.0212570826840974,281.225876961428,-949.465812934771,1,1,1,1,1,1,1.94924392912715,1.16392985824075,1.93553237982478,1803.94690836491,110.686194072872,233.264231340006,537.134703424709,6.75813458217986,1.09162770306158e-06,7.07690667411225e-07,3.43662604202216e-06,"earth","scale200","job1790",NA,NA,NA,NA,NA,NA,NA
"1484",1484,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1791.mat",1.37136819131137,200,1962,2.28826043941935,2.28651199534584,0.53,0.55,1.42887703897982,0.699850282928456,3.3,3.26442492039724,4.53028675650971,2.64873689274552,0,2,-9.81,58.7165577963031,3639.62911343548,-0.000294794464744619,283.038535105703,-961.428156700053,1,1,1,1,1,1,1.95523514978084,1.19575790563694,1.93544991201398,1899.58062534221,110.537751570928,230.188984340208,565.982992465416,9.76110007616935,1.1161607349779e-06,7.24105589830798e-07,3.40184677396537e-06,"earth","scale200","job1791",NA,NA,NA,NA,NA,NA,NA
"1485",1485,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1792.mat",1.37136819131137,200,1962,2.35435348702615,2.35092778627327,0.53,0.54,1.4309288125282,0.698846784860791,3.4,3.36325828534021,4.60148303604359,2.77181658731212,0,2,-9.81,57.4826022193955,3715.14787360389,-0.0015597458873951,291.929484387572,-953.370488058441,1,1,1,1,1,1,1.94216840870192,1.24263156997674,1.92318486492338,2022.6903705687,114.371922163805,223.054441444391,581.332164928067,13.3503615983038,1.15118449403533e-06,7.32017393703636e-07,3.61457194101412e-06,"earth","scale200","job1792",NA,NA,NA,NA,NA,NA,NA
"1486",1486,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1914.mat",1.37136819131137,200,1962,1.96751307740935,1.97935015847321,0.62,0.64,0.75680605063065,1.32134250138024,1.5,1.48171528323482,3.86961621684411,1.02692587858231,0,1,-9.81,62.8811454540475,2448.75924797243,-0.000743444642913828,327.449681819956,-353.180051506398,1,1,1,1,1,1,3.09580943889274,1.00693325553872,2.0340795843978,451.575504208414,97.2132990378397,412.677488108126,98.3633539095689,4.90151354383032,3.29103019419981e-07,2.22830719758532e-07,1.45751278811766e-06,"earth","scale200","job1914",NA,NA,NA,NA,NA,NA,NA
"1487",1487,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job410.mat",1.37136819131137,200,1962,0.185506233183411,0.1999944519535,0.88,0.88,0.49999999785476,2.00000000858096,0.1,0.0989856690625977,30.4286663709649,0.539463026760452,0,2,-9.81,67.1840489408414,1910.04058774314,9.77779634649513,47.5619468576852,-149.956601988265,1,1,1,1,1,1,4.10130750557081,0.987190578165857,2.01140767410988,1233.45654075601,350.454369405344,3801.88380649031,193.615240658657,31.2044092799129,3.2283120046965e-07,2.10892124959085e-07,4.11115727996765e-05,"earth","scale200","job410","scale200_job410","#f4cccc","30.4287","no","walking","arm add, rot and elbow flex","strange_movement"
"1488",1488,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job411.mat",1.37136819131137,200,1962,0.987448821473845,0.999801723072014,0.69,0.71,0.499999996496779,2.00000001401288,0.5,0.493948869683176,7.33482706932663,0.648900813172917,0,2,-9.81,67.3532493607838,1949.5819145654,0.111608995367571,121.457635352877,-109.514258729023,1,1,1,1,1,1,3.01905869587251,0.978543967525252,2.07161377078625,385.404981512789,130.119853788919,770.32653283568,52.0254553147176,9.79140412531125,9.49454390007819e-08,6.58298922375815e-08,7.98260986749733e-06,"earth","scale200","job411","scale200_job411","#ffffff","7.3348","yes","walking","arm add, rot and elbow flex","ok"
"1489",1489,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job412.mat",1.37136819131137,200,1962,1.84426254089339,1.84674614633337,0.61,0.63,0.540806563741706,1.84908998345221,1,0.986534328555284,4.53663186045914,0.801589802930252,0,2,-9.81,61.2670461327777,2105.580552454,-0.000224846335895756,288.315512960427,-307.321539572806,1,1,1,1,1,1,3.14607768251325,1.02352578778325,2.17018505839634,367.489605646426,103.897302715249,376.86060868722,64.0715869085274,8.03820444553983,1.63348705777671e-07,1.20220152637813e-07,6.78349561886219e-06,"earth","scale200","job412","scale200_job412","#ffffff","4.5366","yes","walking","arm add, rot and elbow flex","ok"
"1490",1490,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job413.mat",1.37136819131137,200,1962,1.58088114115435,1.60690858751481,0.58,0.58,0.93212944460255,1.0728123714903,1.5,1.48243497042614,5.87389729737198,1.55958282381776,0,2,-9.81,59.138970864102,2334.00234985804,-3.03843433696704,281.214073443102,-440.721471731282,1,1,1,1,1,1,1.8669197518081,2.73997303761038,1.97128182010217,1363.39675591573,182.937605792806,455.285850507698,276.054955930152,201.737280818278,8.58903448404549e-07,4.68590760204902e-07,1.3008966034527e-05,"earth","scale200","job413","scale200_job413","#f4cccc","5.8739","no","walking on toes","arm add and rot","strange_movement"
"1491",1491,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job414.mat",1.37136819131137,200,1962,2.08146108089443,2.08971735450483,0.56,0.59,0.954679020732438,1.04747247848056,2,1.9758947435068,4.02100875763409,1.42300120617385,0,2,-9.81,65.3190578937747,3038.39071455307,-0.0027861514600044,328.345589037703,-430.309526321708,1,1,1,1,1,1,3.07306192521639,1.03299343663026,1.9473420299771,770.762924279368,110.406437629595,313.503936419205,206.915936927606,6.83668953176786,6.11052387081333e-07,3.79634843227349e-07,6.40241231893805e-06,"earth","scale200","job414","scale200_job414","#ffffff","4.021","yes","walking","arm add, arm rot, lumber extension","ok"
"1492",1492,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job415_4ms.mat",1.37136819131137,200,1962,2.57309911502494,2.56740177207737,0.49,0.52,1.53977716732574,0.649444621741459,4,3.95689618903817,4.73408196251502,3.35503358974389,0,2,-9.81,57.6820501554743,3936.56395501866,-1.3981782679861e-05,362.167665242814,-1243.19724892559,1,1,1,1,1,1,1.99954438213722,1.28008565879518,1.96836482095434,2782.71572795925,108.302001537789,205.844032061399,798.248703697994,27.5001025138734,1.3080149913983e-06,8.22312951376144e-07,3.76396686994535e-06,"earth","scale200","job415_4ms","scale200_job415_4ms","#ffffff","4.7341","","grounded running","","ok"
"1493",1493,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job416.mat",1.37136819131137,200,1962,2.88979948690074,2.88030320632706,0.47,0.49,1.54466087964571,0.647391290332518,4.5,4.45104607629009,5.23168468193912,4.17071096882365,0,2,-9.81,57.4800658634329,4344.94250437038,-0.521493669113982,459.275957862585,-1176.54627872548,1,1,1,1,1,1,2.02155434125671,1.31619271703343,1.98060261764865,4301.83685930933,113.553298977674,195.630023315528,994.388918363638,65.93758330329,1.39147951335549e-06,8.8159288278084e-07,8.15705719476899e-06,"earth","scale200","job416",NA,NA,NA,NA,NA,NA,NA
"1494",1494,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job417.mat",1.37136819131137,200,1962,2.3759128081765,2.36033853533104,0.47,0.51,1.4641723067022,0.682979725420659,3.5,3.46235988722495,4.59837905934127,2.85156594650479,0,2,-9.81,57.1455558874619,3978.28816433873,-0.0807921514266479,268.644381885097,-758.199936282508,1,1,1,1,1,1,1.93795744347713,1.3067290894673,1.91722292691588,2137.34564554189,112.497640891679,230.268400569195,601.34586079879,7.73124496243369,1.28416331561554e-06,7.81963370191992e-07,3.33035577852583e-06,"earth","scale200","job417","scale200_job417","#ffffff","4.5984","yes","running","mtp angle, lumbar extension, arm add and rot, pelvistx","ok"
"1495",1495,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job418.mat",1.37136819131137,200,1962,3.97357512191035,3.97436355443405,0.38,0.4,1.00000001216321,0.999999987836786,4,3.95165130948327,6.5104813691115,4.60784816017001,26,3,-9.81,57.8946282399535,5804.59469769034,-0.0170644377101426,540.300143509477,-1206.63407289523,1,1,1,1,1,1,2.86358974169977,1.32188382099486,1.921901069273,6511.89254099664,118.43102710207,413.921936082081,1683.45868303172,13.8172113164172,1.84390607024034e-06,1.13896947480187e-06,4.99373008061977e-05,"earth","scale200","job418","scale200_job418","#ed7d31","6.5105","yes","weird skipping","time derivatives are all over the place, mtp angle, lumbar extension, arm add and rot, pelvistx and rotation and elbow flexion","restoration_failed"
"1496",1496,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job419.mat",1.37136819131137,200,1962,3.97190827031147,3.99843877701464,0.43,0.45,1.12500002370474,0.88888887015922,4.5,4.44530464734445,8.79955085509358,7.00597330937754,29,4,-9.81,56.6420516156992,6541.82532336625,-5.15858639648885e-07,658.975750090018,-1348.48594276224,1,1,1,1,1,1,2.49421176962798,1.36356026611456,1.95279427571368,17925.2583341932,135.218981868867,5155.61828442366,2489.37685471982,124.834414150807,1.95785806758624e-06,1.22130366398353e-06,9.88173101791686e-05,"earth","scale200","job419","scale200_job419","#7030a0","8.7996","yes","skipping (weird arms)","time derivatives are all over the place, mtp angle, lumbar extension, arm add and rot, pelvistx, pelvistilt and rotation and elbow flexion","max_iterations"
"1497",1497,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job420.mat",1.37136819131137,200,1962,2.8882517007491,2.87051713953234,0.33,0.4,1.72012223844768,0.581354032665984,5,4.94619363728976,5.37178272933342,4.75878404001169,22,2,-9.81,56.816415178115,5945.9585074533,-0.153065498936144,642.680901066941,-1187.26399108474,1,1,1,1,1,1,2.2540603921103,1.42635577793183,1.94332926340903,5780.39611959676,101.786119970944,401.579268296977,1410.47983940954,128.109597758307,1.49848022544104e-06,9.42065162837176e-07,2.87366019984022e-05,"earth","scale200","job420","scale200_job420","#ed7d31","5.3718","no","running","mtp angle, arm add and rot and pelvistx (time derivatives are crazy)","restoration_failed"
